country_id,month_id,country,gwcode,isoab,year,month,main_mean_ln,main_mean,main_dich
89,571,Bulgaria,355,BGR,2027,7,0.2742,0.3155,0.0
90,571,Cyprus,352,CYP,2027,7,0.3275,0.3874,0.0
92,571,Georgia,372,GEO,2027,7,0.0348,0.0354,0.0
93,571,Greece,350,GRC,2027,7,0.0495,0.0508,0.0
94,571,Lebanon,660,LBN,2027,7,2.2325,8.3229,0.0002
96,571,Turkey,640,TUR,2027,7,2.0253,6.5782,0.0
97,571,Austria,305,AUT,2027,7,0.0487,0.0499,0.0
98,571,Czech Republic,316,CZE,2027,7,0.0097,0.0098,0.0
99,571,Denmark,390,DNK,2027,7,0.0479,0.0491,0.0
100,571,Hungary,310,HUN,2027,7,0.0912,0.0954,0.0
101,571,Poland,290,POL,2027,7,0.1797,0.1969,0.0
102,571,Slovakia,317,SVK,2027,7,0.0108,0.0109,0.0
103,571,Slovenia,349,SVN,2027,7,0.0108,0.0108,0.0
104,571,Belgium,211,BEL,2027,7,0.041,0.0419,0.0
105,571,France,220,FRA,2027,7,0.0313,0.0318,0.0
107,571,Luxembourg,212,LUX,2027,7,0.0474,0.0485,0.0
108,571,Netherlands,210,NLD,2027,7,0.0473,0.0484,0.0
109,571,Switzerland,225,CHE,2027,7,0.0468,0.0479,0.0
110,571,Belarus,370,BLR,2027,7,0.2137,0.2382,0.0
111,571,Estonia,366,EST,2027,7,0.0421,0.043,0.0
112,571,Finland,375,FIN,2027,7,0.0478,0.049,0.0
113,571,Latvia,367,LVA,2027,7,0.0511,0.0525,0.0
114,571,Lithuania,368,LTU,2027,7,0.244,0.2764,0.0
115,571,Moldova,359,MDA,2027,7,0.014,0.0141,0.0
116,571,Romania,360,ROU,2027,7,0.0445,0.0455,0.0
117,571,Ukraine,369,UKR,2027,7,7.6837,2171.721,1.0
118,571,Maldives,781,MDV,2027,7,0.0481,0.0492,0.0
119,571,Oman,698,OMN,2027,7,0.0685,0.0709,0.0
120,571,Somalia,520,SOM,2027,7,4.7601,115.7537,1.0
121,571,Sri Lanka,780,LKA,2027,7,0.0216,0.0218,0.0
122,571,Turkmenistan,701,TKM,2027,7,0.053,0.0544,0.0
123,571,Uzbekistan,704,UZB,2027,7,0.0756,0.0785,0.0
124,571,Yemen,678,YEM,2027,7,4.3623,77.4363,0.9999
125,571,Armenia,371,ARM,2027,7,0.1129,0.1195,0.0
126,571,Azerbaijan,373,AZE,2027,7,0.353,0.4234,0.0
127,571,Bahrain,692,BHR,2027,7,0.0291,0.0296,0.0
128,571,Iran,630,IRN,2027,7,2.9706,18.5044,0.0899
129,571,Kuwait,690,KWT,2027,7,0.0316,0.0321,0.0
130,571,Qatar,694,QAT,2027,7,0.3907,0.478,0.0
131,571,Saudi Arabia,670,SAU,2027,7,0.3951,0.4845,0.0
132,571,United Arab Emirates,696,ARE,2027,7,0.0471,0.0482,0.0
133,571,Afghanistan,700,AFG,2027,7,3.5399,33.4624,0.9106
134,571,Kyrgyzstan,703,KGZ,2027,7,0.0665,0.0688,0.0
135,571,Nepal,790,NPL,2027,7,0.0247,0.025,0.0
136,571,Pakistan,770,PAK,2027,7,4.7097,110.0209,1.0
137,571,Tajikistan,702,TJK,2027,7,0.7199,1.0542,0.0
138,571,Bangladesh,771,BGD,2027,7,0.2612,0.2985,0.0
139,571,Bhutan,760,BTN,2027,7,0.0501,0.0514,0.0
140,571,Brunei,835,BRN,2027,7,0.0097,0.0098,0.0
142,571,Japan,740,JPN,2027,7,0.0682,0.0706,0.0
143,571,North Korea,731,PRK,2027,7,0.1816,0.1992,0.0
144,571,Palau,986,PLW,2027,7,0.0097,0.0097,0.0
145,571,Philippines,840,PHL,2027,7,3.1435,22.1844,0.2875
146,571,South Korea,732,KOR,2027,7,0.0528,0.0542,0.0
147,571,Cambodia,811,KHM,2027,7,2.0989,7.1574,0.0001
148,571,Laos,812,LAO,2027,7,0.0401,0.0409,0.0
149,571,Myanmar,775,MMR,2027,7,4.4201,82.1062,0.9999
150,571,Thailand,800,THA,2027,7,2.0197,6.5362,0.0
151,571,Vietnam,816,VNM,2027,7,0.0522,0.0536,0.0
152,571,Marshall Is.,983,MHL,2027,7,0.0097,0.0097,0.0
153,571,Micronesia,987,FSM,2027,7,0.0097,0.0097,0.0
154,571,Botswana,571,BWA,2027,7,0.0447,0.0457,0.0
155,571,Burundi,516,BDI,2027,7,1.651,4.2119,0.0
156,571,Rwanda,517,RWA,2027,7,0.4808,0.6174,0.0
157,571,Zambia,551,ZMB,2027,7,0.0757,0.0787,0.0
158,571,Zimbabwe,552,ZWE,2027,7,0.0319,0.0324,0.0
159,571,Comoros,581,COM,2027,7,0.0427,0.0436,0.0
160,571,Lesotho,570,LSO,2027,7,0.0357,0.0363,0.0
161,571,Malawi,553,MWI,2027,7,0.0448,0.0458,0.0
162,571,Mozambique,541,MOZ,2027,7,2.8883,16.9621,0.0481
163,571,South Africa,560,ZAF,2027,7,0.0413,0.0422,0.0
164,571,Swaziland,572,SWZ,2027,7,0.029,0.0294,0.0
165,571,Angola,540,AGO,2027,7,0.826,1.2841,0.0
166,571,Congo,484,COG,2027,7,0.0538,0.0553,0.0
167,571,"Congo, DRC",490,COD,2027,7,4.2071,66.1616,0.9996
168,571,Fiji,950,FJI,2027,7,0.0459,0.047,0.0
169,571,Gabon,481,GAB,2027,7,0.0503,0.0516,0.0
170,571,Namibia,565,NAM,2027,7,0.0107,0.0108,0.0
171,571,New Zealand,920,NZL,2027,7,0.0459,0.047,0.0
172,571,Madagascar,580,MDG,2027,7,0.0616,0.0636,0.0
173,571,Mauritius,590,MUS,2027,7,0.0466,0.0477,0.0
174,571,Seychelles,591,SYC,2027,7,0.046,0.0471,0.0
176,571,Timor Leste,860,TLS,2027,7,0.0102,0.0103,0.0
177,571,Australia,900,AUS,2027,7,0.0782,0.0813,0.0
178,571,Nauru,971,NRU,2027,7,0.0464,0.0475,0.0
179,571,Papua New Guinea,910,PNG,2027,7,0.0485,0.0497,0.0
180,571,Solomon Is.,940,SLB,2027,7,0.0525,0.0539,0.0
181,571,Tuvalu,973,TUV,2027,7,0.0503,0.0515,0.0
182,571,Vanuatu,935,VUT,2027,7,0.0524,0.0538,0.0
183,571,Canada,20,CAN,2027,7,0.0697,0.0722,0.0
184,571,Germany,260,DEU,2027,7,0.0213,0.0216,0.0
198,571,Taiwan,713,TWN,2027,7,0.1238,0.1318,0.0
199,571,China,710,CHN,2027,7,0.1262,0.1345,0.0
205,571,Malaysia,820,MYS,2027,7,0.049,0.0502,0.0
206,571,Singapore,830,SGP,2027,7,0.0443,0.0453,0.0
209,571,Indonesia,850,IDN,2027,7,2.291,8.8847,0.0004
213,571,Libya,620,LBY,2027,7,0.6599,0.9346,0.0
214,571,Chad,483,TCD,2027,7,1.0316,1.8054,0.0
218,571,Israel,666,ISR,2027,7,4.466,86.0111,0.9999
220,571,Syria,652,SYR,2027,7,4.7573,115.4351,1.0
222,571,Egypt,651,EGY,2027,7,0.2128,0.2372,0.0
223,571,India,750,IND,2027,7,3.6553,37.6774,0.963
231,571,Montenegro,341,MNE,2027,7,0.0103,0.0104,0.0
232,571,Kosovo,347,XKX,2027,7,0.0255,0.0258,0.0
233,571,Serbia,340,SRB,2027,7,0.0132,0.0133,0.0
234,571,United States,2,USA,2027,7,0.0267,0.0271,0.0
235,571,Uganda,500,UGA,2027,7,0.2225,0.2492,0.0
237,571,Kenya,501,KEN,2027,7,1.2108,2.3562,0.0
242,571,Tanzania,510,TZA,2027,7,0.1923,0.2121,0.0
243,571,Morocco,600,MAR,2027,7,0.3025,0.3533,0.0
244,571,Mauritania,435,MRT,2027,7,0.1177,0.125,0.0
245,571,Sudan,625,SDN,2027,7,5.6977,297.1838,1.0
246,571,South Sudan,626,SSD,2027,7,2.9302,17.7319,0.0663
1,572,Guyana,110,GUY,2027,8,0.0676,0.0699,0.0
2,572,Suriname,115,SUR,2027,8,0.153,0.1654,0.0
3,572,Trinidad and Tobago,52,TTO,2027,8,0.154,0.1664,0.0
4,572,Venezuela,101,VEN,2027,8,1.4486,3.257,0.0
5,572,Samoa,990,WSM,2027,8,0.1515,0.1636,0.0
6,572,Tonga,972,TON,2027,8,0.1516,0.1637,0.0
7,572,Argentina,160,ARG,2027,8,0.1552,0.1679,0.0
8,572,Bolivia,145,BOL,2027,8,0.1531,0.1654,0.0
9,572,Brazil,140,BRA,2027,8,0.5149,0.6735,0.0
10,572,Chile,155,CHL,2027,8,0.1705,0.186,0.0
11,572,Ecuador,130,ECU,2027,8,0.852,1.3442,0.0
12,572,Paraguay,150,PRY,2027,8,0.1037,0.1093,0.0
13,572,Peru,135,PER,2027,8,0.134,0.1434,0.0
14,572,Uruguay,165,URY,2027,8,0.152,0.1642,0.0
16,572,Guatemala,90,GTM,2027,8,0.071,0.0736,0.0
17,572,Mexico,70,MEX,2027,8,2.5473,11.7728,0.0031
18,572,Barbados,53,BRB,2027,8,0.152,0.1642,0.0
19,572,Dominica,54,DMA,2027,8,0.1521,0.1643,0.0
20,572,Grenada,55,GRD,2027,8,0.1519,0.1641,0.0
21,572,St. Lucia,56,LCA,2027,8,0.153,0.1653,0.0
22,572,St. Vincent and the Grenadines,57,VCT,2027,8,0.153,0.1653,0.0
23,572,Dominican Republic,42,DOM,2027,8,0.1072,0.1132,0.0
24,572,Haiti,41,HTI,2027,8,3.0679,20.497,0.179
25,572,Jamaica,51,JAM,2027,8,0.187,0.2057,0.0
26,572,Bahamas,31,BHS,2027,8,0.152,0.1642,0.0
27,572,Belize,80,BLZ,2027,8,0.1554,0.1681,0.0
28,572,Colombia,100,COL,2027,8,3.7263,40.5246,0.9789
29,572,Costa Rica,94,CRI,2027,8,0.1701,0.1854,0.0
30,572,Cuba,40,CUB,2027,8,0.156,0.1688,0.0
31,572,El Salvador,92,SLV,2027,8,0.0295,0.0299,0.0
32,572,Honduras,91,HND,2027,8,0.1038,0.1094,0.0
33,572,Nicaragua,93,NIC,2027,8,0.1107,0.1171,0.0
34,572,Panama,95,PAN,2027,8,0.1083,0.1144,0.0
35,572,Antigua and Barbuda,58,ATG,2027,8,0.0104,0.0104,0.0
36,572,St. Kitts and Nevis,60,KNA,2027,8,0.0099,0.0099,0.0
37,572,Iceland,395,ISL,2027,8,0.1516,0.1637,0.0
38,572,Ireland,205,IRL,2027,8,0.1505,0.1624,0.0
39,572,United Kingdom,200,GBR,2027,8,0.034,0.0346,0.0
40,572,Cape Verde,402,CPV,2027,8,0.1527,0.165,0.0
41,572,Cote d'Ivoire,437,CIV,2027,8,0.1599,0.1734,0.0
42,572,Ghana,452,GHA,2027,8,0.1428,0.1535,0.0
43,572,Liberia,450,LBR,2027,8,0.0182,0.0184,0.0
45,572,Portugal,235,PRT,2027,8,0.1497,0.1615,0.0
46,572,Spain,230,ESP,2027,8,0.0183,0.0184,0.0
47,572,Burkina Faso,439,BFA,2027,8,4.4659,85.9981,0.9999
48,572,Guinea,438,GIN,2027,8,0.046,0.047,0.0
49,572,Guinea-Bissau,404,GNB,2027,8,0.1032,0.1087,0.0
50,572,Mali,432,MLI,2027,8,4.2198,67.0167,0.9996
52,572,Senegal,433,SEN,2027,8,0.0465,0.0476,0.0
53,572,Sierra Leone,451,SLE,2027,8,0.0109,0.011,0.0
54,572,The Gambia,420,GMB,2027,8,0.0671,0.0694,0.0
55,572,Djibouti,522,DJI,2027,8,0.1076,0.1136,0.0
56,572,Eritrea,531,ERI,2027,8,0.0782,0.0813,0.0
57,572,Ethiopia,530,ETH,2027,8,4.5221,91.0288,1.0
58,572,Mongolia,712,MNG,2027,8,0.1564,0.1692,0.0
60,572,Iraq,645,IRQ,2027,8,2.1349,7.4564,0.0001
62,572,Jordan,663,JOR,2027,8,0.106,0.1118,0.0
63,572,Kazakhstan,705,KAZ,2027,8,0.2201,0.2462,0.0
64,572,Norway,385,NOR,2027,8,0.149,0.1606,0.0
65,572,Russia,365,RUS,2027,8,4.3324,75.1293,0.9998
66,572,Sweden,380,SWE,2027,8,0.0661,0.0684,0.0
67,572,Algeria,615,DZA,2027,8,0.5682,0.7651,0.0
69,572,Cameroon,471,CMR,2027,8,3.5863,35.1019,0.937
70,572,Central African Republic,482,CAF,2027,8,2.1452,7.5437,0.0001
73,572,Tunisia,616,TUN,2027,8,0.0906,0.0949,0.0
74,572,Benin,434,BEN,2027,8,2.4063,10.0926,0.001
76,572,Equatorial Guinea,411,GNQ,2027,8,0.1657,0.1802,0.0
77,572,Kiribati,970,KIR,2027,8,0.1613,0.175,0.0
78,572,Niger,436,NER,2027,8,3.7177,40.1706,0.9774
79,572,Nigeria,475,NGA,2027,8,4.6775,106.4957,1.0
80,572,Sao Tome and Principe,403,STP,2027,8,0.1631,0.1771,0.0
81,572,Togo,461,TGO,2027,8,0.4744,0.6071,0.0
82,572,Albania,339,ALB,2027,8,0.1127,0.1193,0.0
83,572,Bosnia and Herzegovina,346,BIH,2027,8,0.0233,0.0236,0.0
84,572,Croatia,344,HRV,2027,8,0.0131,0.0132,0.0
85,572,Italy,325,ITA,2027,8,0.3912,0.4788,0.0
86,572,Macedonia,343,MKD,2027,8,0.0103,0.0103,0.0
87,572,Malta,338,MLT,2027,8,0.3898,0.4767,0.0
89,572,Bulgaria,355,BGR,2027,8,0.387,0.4726,0.0
90,572,Cyprus,352,CYP,2027,8,0.3992,0.4907,0.0
92,572,Georgia,372,GEO,2027,8,0.0356,0.0363,0.0
93,572,Greece,350,GRC,2027,8,0.0617,0.0637,0.0
94,572,Lebanon,660,LBN,2027,8,2.2135,8.1479,0.0002
96,572,Turkey,640,TUR,2027,8,2.1789,7.8367,0.0002
97,572,Austria,305,AUT,2027,8,0.0599,0.0617,0.0
98,572,Czech Republic,316,CZE,2027,8,0.0094,0.0095,0.0
99,572,Denmark,390,DNK,2027,8,0.0588,0.0605,0.0
100,572,Hungary,310,HUN,2027,8,0.0865,0.0903,0.0
101,572,Poland,290,POL,2027,8,0.1291,0.1378,0.0
102,572,Slovakia,317,SVK,2027,8,0.012,0.0121,0.0
103,572,Slovenia,349,SVN,2027,8,0.01,0.01,0.0
104,572,Belgium,211,BEL,2027,8,0.0422,0.0431,0.0
105,572,France,220,FRA,2027,8,0.045,0.046,0.0
107,572,Luxembourg,212,LUX,2027,8,0.0593,0.0611,0.0
108,572,Netherlands,210,NLD,2027,8,0.0594,0.0612,0.0
109,572,Switzerland,225,CHE,2027,8,0.0589,0.0607,0.0
110,572,Belarus,370,BLR,2027,8,0.0929,0.0973,0.0
111,572,Estonia,366,EST,2027,8,0.0416,0.0425,0.0
112,572,Finland,375,FIN,2027,8,0.0585,0.0603,0.0
113,572,Latvia,367,LVA,2027,8,0.0279,0.0283,0.0
114,572,Lithuania,368,LTU,2027,8,0.0328,0.0333,0.0
115,572,Moldova,359,MDA,2027,8,0.0193,0.0195,0.0
116,572,Romania,360,ROU,2027,8,0.0424,0.0434,0.0
117,572,Ukraine,369,UKR,2027,8,7.5568,1912.6172,1.0
118,572,Maldives,781,MDV,2027,8,0.0603,0.0621,0.0
119,572,Oman,698,OMN,2027,8,0.074,0.0768,0.0
120,572,Somalia,520,SOM,2027,8,4.6758,106.3189,1.0
121,572,Sri Lanka,780,LKA,2027,8,0.0246,0.0249,0.0
122,572,Turkmenistan,701,TKM,2027,8,0.05,0.0513,0.0
123,572,Uzbekistan,704,UZB,2027,8,0.0733,0.0761,0.0
124,572,Yemen,678,YEM,2027,8,4.2862,71.6906,0.9998
125,572,Armenia,371,ARM,2027,8,0.1321,0.1412,0.0
126,572,Azerbaijan,373,AZE,2027,8,0.5255,0.6913,0.0
127,572,Bahrain,692,BHR,2027,8,0.0344,0.035,0.0
128,572,Iran,630,IRN,2027,8,2.953,18.1627,0.0788
129,572,Kuwait,690,KWT,2027,8,0.0394,0.0401,0.0
130,572,Qatar,694,QAT,2027,8,0.3162,0.3719,0.0
131,572,Saudi Arabia,670,SAU,2027,8,0.4991,0.6472,0.0
132,572,United Arab Emirates,696,ARE,2027,8,0.0593,0.0611,0.0
133,572,Afghanistan,700,AFG,2027,8,3.6806,38.6719,0.9697
134,572,Kyrgyzstan,703,KGZ,2027,8,0.0716,0.0742,0.0
135,572,Nepal,790,NPL,2027,8,0.0289,0.0293,0.0
136,572,Pakistan,770,PAK,2027,8,4.7336,112.7001,1.0
137,572,Tajikistan,702,TJK,2027,8,0.7472,1.1111,0.0
138,572,Bangladesh,771,BGD,2027,8,0.1989,0.22,0.0
139,572,Bhutan,760,BTN,2027,8,0.0578,0.0595,0.0
140,572,Brunei,835,BRN,2027,8,0.0099,0.0099,0.0
142,572,Japan,740,JPN,2027,8,0.0972,0.102,0.0
143,572,North Korea,731,PRK,2027,8,0.1344,0.1439,0.0
144,572,Palau,986,PLW,2027,8,0.0099,0.01,0.0
145,572,Philippines,840,PHL,2027,8,2.9673,18.4396,0.0877
146,572,South Korea,732,KOR,2027,8,0.0741,0.0769,0.0
147,572,Cambodia,811,KHM,2027,8,2.1711,7.7683,0.0001
148,572,Laos,812,LAO,2027,8,0.0468,0.048,0.0
149,572,Myanmar,775,MMR,2027,8,4.458,85.3139,0.9999
150,572,Thailand,800,THA,2027,8,2.0344,6.6473,0.0
151,572,Vietnam,816,VNM,2027,8,0.0668,0.0691,0.0
152,572,Marshall Is.,983,MHL,2027,8,0.0099,0.01,0.0
153,572,Micronesia,987,FSM,2027,8,0.0099,0.0099,0.0
154,572,Botswana,571,BWA,2027,8,0.0575,0.0592,0.0
155,572,Burundi,516,BDI,2027,8,1.7656,4.845,0.0
156,572,Rwanda,517,RWA,2027,8,0.5736,0.7746,0.0
157,572,Zambia,551,ZMB,2027,8,0.1047,0.1104,0.0
158,572,Zimbabwe,552,ZWE,2027,8,0.0409,0.0417,0.0
159,572,Comoros,581,COM,2027,8,0.0565,0.0581,0.0
160,572,Lesotho,570,LSO,2027,8,0.0472,0.0484,0.0
161,572,Malawi,553,MWI,2027,8,0.0636,0.0657,0.0
162,572,Mozambique,541,MOZ,2027,8,2.966,18.4148,0.0868
163,572,South Africa,560,ZAF,2027,8,0.0392,0.04,0.0
164,572,Swaziland,572,SWZ,2027,8,0.035,0.0356,0.0
165,572,Angola,540,AGO,2027,8,0.9954,1.7058,0.0
166,572,Congo,484,COG,2027,8,0.071,0.0736,0.0
167,572,"Congo, DRC",490,COD,2027,8,4.2406,68.4463,0.9997
168,572,Fiji,950,FJI,2027,8,0.0579,0.0596,0.0
169,572,Gabon,481,GAB,2027,8,0.0624,0.0644,0.0
170,572,Namibia,565,NAM,2027,8,0.011,0.0111,0.0
171,572,New Zealand,920,NZL,2027,8,0.0579,0.0596,0.0
172,572,Madagascar,580,MDG,2027,8,0.0663,0.0685,0.0
173,572,Mauritius,590,MUS,2027,8,0.0579,0.0596,0.0
174,572,Seychelles,591,SYC,2027,8,0.0579,0.0596,0.0
176,572,Timor Leste,860,TLS,2027,8,0.01,0.01,0.0
177,572,Australia,900,AUS,2027,8,0.1316,0.1407,0.0
178,572,Nauru,971,NRU,2027,8,0.058,0.0597,0.0
179,572,Papua New Guinea,910,PNG,2027,8,0.0573,0.059,0.0
180,572,Solomon Is.,940,SLB,2027,8,0.0665,0.0687,0.0
181,572,Tuvalu,973,TUV,2027,8,0.0608,0.0627,0.0
182,572,Vanuatu,935,VUT,2027,8,0.0717,0.0743,0.0
183,572,Canada,20,CAN,2027,8,0.1031,0.1086,0.0
184,572,Germany,260,DEU,2027,8,0.0206,0.0208,0.0
198,572,Taiwan,713,TWN,2027,8,0.1383,0.1484,0.0
199,572,China,710,CHN,2027,8,0.1018,0.1071,0.0
205,572,Malaysia,820,MYS,2027,8,0.0603,0.0621,0.0
206,572,Singapore,830,SGP,2027,8,0.057,0.0586,0.0
209,572,Indonesia,850,IDN,2027,8,2.3711,9.7088,0.0007
213,572,Libya,620,LBY,2027,8,0.678,0.9699,0.0
214,572,Chad,483,TCD,2027,8,1.0823,1.9515,0.0
218,572,Israel,666,ISR,2027,8,3.9465,50.7542,0.9964
220,572,Syria,652,SYR,2027,8,4.6929,108.1702,1.0
222,572,Egypt,651,EGY,2027,8,0.2312,0.2601,0.0
223,572,India,750,IND,2027,8,3.6631,37.9827,0.9652
231,572,Montenegro,341,MNE,2027,8,0.0111,0.0111,0.0
232,572,Kosovo,347,XKX,2027,8,0.0253,0.0256,0.0
233,572,Serbia,340,SRB,2027,8,0.0135,0.0136,0.0
234,572,United States,2,USA,2027,8,0.0212,0.0214,0.0
235,572,Uganda,500,UGA,2027,8,0.2159,0.241,0.0
237,572,Kenya,501,KEN,2027,8,1.4476,3.2531,0.0
242,572,Tanzania,510,TZA,2027,8,0.284,0.3284,0.0
243,572,Morocco,600,MAR,2027,8,0.3008,0.3509,0.0
244,572,Mauritania,435,MRT,2027,8,0.1294,0.1382,0.0
245,572,Sudan,625,SDN,2027,8,5.7488,312.8286,1.0
246,572,South Sudan,626,SSD,2027,8,2.9464,18.0366,0.075
1,573,Guyana,110,GUY,2027,9,0.0612,0.0631,0.0
2,573,Suriname,115,SUR,2027,9,0.1362,0.1459,0.0
3,573,Trinidad and Tobago,52,TTO,2027,9,0.1512,0.1632,0.0
4,573,Venezuela,101,VEN,2027,9,1.5355,3.6438,0.0
5,573,Samoa,990,WSM,2027,9,0.1352,0.1448,0.0
6,573,Tonga,972,TON,2027,9,0.1359,0.1456,0.0
7,573,Argentina,160,ARG,2027,9,0.1725,0.1883,0.0
8,573,Bolivia,145,BOL,2027,9,0.1347,0.1442,0.0
9,573,Brazil,140,BRA,2027,9,0.6605,0.9358,0.0
10,573,Chile,155,CHL,2027,9,0.1451,0.1562,0.0
11,573,Ecuador,130,ECU,2027,9,0.9312,1.5376,0.0
12,573,Paraguay,150,PRY,2027,9,0.0967,0.1016,0.0
13,573,Peru,135,PER,2027,9,0.1455,0.1567,0.0
14,573,Uruguay,165,URY,2027,9,0.1337,0.143,0.0
16,573,Guatemala,90,GTM,2027,9,0.1002,0.1053,0.0
17,573,Mexico,70,MEX,2027,9,2.6848,13.6546,0.0095
18,573,Barbados,53,BRB,2027,9,0.1336,0.1429,0.0
19,573,Dominica,54,DMA,2027,9,0.1361,0.1458,0.0
20,573,Grenada,55,GRD,2027,9,0.1344,0.1439,0.0
21,573,St. Lucia,56,LCA,2027,9,0.1364,0.1461,0.0
22,573,St. Vincent and the Grenadines,57,VCT,2027,9,0.1364,0.1461,0.0
23,573,Dominican Republic,42,DOM,2027,9,0.1,0.1052,0.0
24,573,Haiti,41,HTI,2027,9,3.0691,20.5227,0.1804
25,573,Jamaica,51,JAM,2027,9,0.1907,0.2101,0.0
26,573,Bahamas,31,BHS,2027,9,0.1337,0.143,0.0
27,573,Belize,80,BLZ,2027,9,0.1377,0.1476,0.0
28,573,Colombia,100,COL,2027,9,3.6504,37.4896,0.9616
29,573,Costa Rica,94,CRI,2027,9,0.1352,0.1448,0.0
30,573,Cuba,40,CUB,2027,9,0.1394,0.1496,0.0
31,573,El Salvador,92,SLV,2027,9,0.0294,0.0298,0.0
32,573,Honduras,91,HND,2027,9,0.0943,0.0989,0.0
33,573,Nicaragua,93,NIC,2027,9,0.1265,0.1348,0.0
34,573,Panama,95,PAN,2027,9,0.0954,0.1001,0.0
35,573,Antigua and Barbuda,58,ATG,2027,9,0.1211,0.1288,0.0
36,573,St. Kitts and Nevis,60,KNA,2027,9,0.0104,0.0105,0.0
37,573,Iceland,395,ISL,2027,9,0.1334,0.1428,0.0
38,573,Ireland,205,IRL,2027,9,0.1324,0.1416,0.0
39,573,United Kingdom,200,GBR,2027,9,0.0442,0.0452,0.0
40,573,Cape Verde,402,CPV,2027,9,0.1363,0.1461,0.0
41,573,Cote d'Ivoire,437,CIV,2027,9,0.1592,0.1725,0.0
42,573,Ghana,452,GHA,2027,9,0.1684,0.1834,0.0
43,573,Liberia,450,LBR,2027,9,0.0166,0.0168,0.0
45,573,Portugal,235,PRT,2027,9,0.1323,0.1415,0.0
46,573,Spain,230,ESP,2027,9,0.0184,0.0185,0.0
47,573,Burkina Faso,439,BFA,2027,9,4.6917,108.0401,1.0
48,573,Guinea,438,GIN,2027,9,0.0506,0.0519,0.0
49,573,Guinea-Bissau,404,GNB,2027,9,0.0982,0.1032,0.0
50,573,Mali,432,MLI,2027,9,4.1116,60.043,0.9991
52,573,Senegal,433,SEN,2027,9,0.0555,0.057,0.0
53,573,Sierra Leone,451,SLE,2027,9,0.0113,0.0113,0.0
54,573,The Gambia,420,GMB,2027,9,0.0611,0.063,0.0
55,573,Djibouti,522,DJI,2027,9,0.106,0.1118,0.0
56,573,Eritrea,531,ERI,2027,9,0.0762,0.0792,0.0
57,573,Ethiopia,530,ETH,2027,9,4.5394,92.634,1.0
58,573,Mongolia,712,MNG,2027,9,0.1383,0.1484,0.0
60,573,Iraq,645,IRQ,2027,9,2.4489,10.5754,0.0014
62,573,Jordan,663,JOR,2027,9,0.1181,0.1253,0.0
63,573,Kazakhstan,705,KAZ,2027,9,0.1876,0.2064,0.0
64,573,Norway,385,NOR,2027,9,0.1325,0.1417,0.0
65,573,Russia,365,RUS,2027,9,4.3268,74.7007,0.9998
66,573,Sweden,380,SWE,2027,9,0.061,0.0629,0.0
67,573,Algeria,615,DZA,2027,9,0.7512,1.1195,0.0
69,573,Cameroon,471,CMR,2027,9,3.5994,35.5776,0.943
70,573,Central African Republic,482,CAF,2027,9,2.2906,8.8804,0.0004
73,573,Tunisia,616,TUN,2027,9,0.0723,0.075,0.0
74,573,Benin,434,BEN,2027,9,2.1943,7.9741,0.0002
76,573,Equatorial Guinea,411,GNQ,2027,9,0.1388,0.1488,0.0
77,573,Kiribati,970,KIR,2027,9,0.1355,0.1451,0.0
78,573,Niger,436,NER,2027,9,3.7204,40.2795,0.9779
79,573,Nigeria,475,NGA,2027,9,4.7188,111.0326,1.0
80,573,Sao Tome and Principe,403,STP,2027,9,0.1339,0.1432,0.0
81,573,Togo,461,TGO,2027,9,0.4555,0.577,0.0
82,573,Albania,339,ALB,2027,9,0.0969,0.1018,0.0
83,573,Bosnia and Herzegovina,346,BIH,2027,9,0.0266,0.0269,0.0
84,573,Croatia,344,HRV,2027,9,0.0125,0.0126,0.0
85,573,Italy,325,ITA,2027,9,0.3498,0.4188,0.0
86,573,Macedonia,343,MKD,2027,9,0.0113,0.0113,0.0
87,573,Malta,338,MLT,2027,9,0.3532,0.4236,0.0
89,573,Bulgaria,355,BGR,2027,9,0.3497,0.4186,0.0
90,573,Cyprus,352,CYP,2027,9,0.3533,0.4238,0.0
92,573,Georgia,372,GEO,2027,9,0.0372,0.0379,0.0
93,573,Greece,350,GRC,2027,9,0.0565,0.0582,0.0
94,573,Lebanon,660,LBN,2027,9,2.2837,8.8131,0.0004
96,573,Turkey,640,TUR,2027,9,2.1406,7.5048,0.0001
97,573,Austria,305,AUT,2027,9,0.056,0.0576,0.0
98,573,Czech Republic,316,CZE,2027,9,0.0101,0.0102,0.0
99,573,Denmark,390,DNK,2027,9,0.058,0.0597,0.0
100,573,Hungary,310,HUN,2027,9,0.0681,0.0705,0.0
101,573,Poland,290,POL,2027,9,0.1401,0.1503,0.0
102,573,Slovakia,317,SVK,2027,9,0.0112,0.0113,0.0
103,573,Slovenia,349,SVN,2027,9,0.012,0.0121,0.0
104,573,Belgium,211,BEL,2027,9,0.0516,0.0529,0.0
105,573,France,220,FRA,2027,9,0.0374,0.0382,0.0
107,573,Luxembourg,212,LUX,2027,9,0.0559,0.0575,0.0
108,573,Netherlands,210,NLD,2027,9,0.056,0.0576,0.0
109,573,Switzerland,225,CHE,2027,9,0.0556,0.0572,0.0
110,573,Belarus,370,BLR,2027,9,0.1031,0.1086,0.0
111,573,Estonia,366,EST,2027,9,0.0425,0.0435,0.0
112,573,Finland,375,FIN,2027,9,0.0578,0.0595,0.0
